% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 21 : record g25.rad 0
% average of 50 scans
%2017 128 07 57 24 171.6 40.2 0.0 0.0 25.8 -1.6 1419.84 0.00781250 4 148
%freq	signal
1420.04312	105.8
1420.05094	105.9
1420.05875	106.4
1420.06656	106.9
1420.07437	106.9
1420.08219	107.3
1420.09000	107.6
1420.09781	108.3
1420.10562	108.1
1420.11344	108.3
1420.12125	108.5
1420.12906	108.9
1420.13687	109.6
1420.14469	109.1
1420.15250	109.6
1420.16031	109.6
1420.16812	109.7
1420.17594	109.8
1420.18375	109.6
1420.19156	108.9
1420.19937	109.2
1420.20719	109.3
1420.21500	109.1
1420.22281	109.7
1420.23062	108.6
1420.23844	109.2
1420.24625	109.4
1420.25406	109.8
1420.26187	109.8
1420.26969	109.7
1420.27750	110.3
1420.28531	110.6
1420.29312	110.3
1420.30094	110.8
1420.30875	111.1
1420.31656	111.3
1420.32437	111.2
1420.33219	111.7
1420.34000	111.8
1420.34781	112.0
1420.35562	111.8
1420.36344	112.1
1420.37125	112.1
1420.37906	113.0
1420.38687	113.1
1420.39469	113.8
1420.40250	113.4
1420.41031	113.6
1420.41812	113.4
1420.42594	113.3
1420.43375	113.4
1420.44156	113.4
1420.44937	113.2
1420.45719	113.2
1420.46500	113.7
1420.47281	114.1
1420.48062	114.6
1420.48844	115.1
1420.49625	115.4
1420.50406	116.0
1420.51187	116.5
1420.51969	116.5
1420.52750	117.1
1420.53531	116.4
1420.54312	117.0
1420.55094	116.7
1420.55875	116.6
1420.56656	117.0
1420.57437	116.9
1420.58219	117.4
1420.59000	118.0
1420.59781	119.2
1420.60562	119.3
1420.61344	118.0
1420.62125	115.6
1420.62906	113.0
1420.63687	111.4
1420.64469	111.0
1420.65250	111.1
1420.66031	110.7
1420.66812	110.8
1420.67594	110.6
1420.68375	110.7
1420.69156	110.5
1420.69937	110.5
1420.70719	110.3
1420.71500	110.5
1420.72281	110.5
1420.73062	111.3
1420.73844	110.8
1420.74625	111.0
1420.75406	111.5
1420.76187	111.3
1420.76969	111.6
1420.77750	110.9
1420.78531	110.7
1420.79312	110.5
1420.80094	110.5
1420.80875	109.5
1420.81656	109.3
1420.82437	108.9
1420.83219	108.1
1420.84000	108.1
1420.84781	107.7
1420.85562	107.7
1420.86344	107.3
1420.87125	107.4
1420.87906	107.2
1420.88687	107.2
1420.89469	106.9
1420.90250	106.7
1420.91031	106.9
1420.91812	106.8
1420.92594	106.6
1420.93375	106.8
1420.94156	72.9
1420.94937	52.5
1420.95719	33.7
1420.96500	18.9
1420.97281	9.3
1420.98062	4.2
1420.98844	2.0
% stopping recording
% last line
