% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 13 : record g15.rad 0
% average of 50 scans
%2017 128 07 06 59 164.0 30.3 0.0 0.0 15.8 -1.4 1419.84 0.00781250 4 148
%freq	signal
1420.05094	106.5
1420.05875	106.0
1420.06656	106.2
1420.07437	106.5
1420.08219	106.1
1420.09000	106.3
1420.09781	106.4
1420.10562	106.9
1420.11344	106.7
1420.12125	107.0
1420.12906	106.4
1420.13687	107.6
1420.14469	107.0
1420.15250	106.9
1420.16031	107.3
1420.16812	107.0
1420.17594	107.3
1420.18375	107.3
1420.19156	107.2
1420.19937	107.3
1420.20719	107.0
1420.21500	107.5
1420.22281	107.3
1420.23062	107.5
1420.23844	108.0
1420.24625	107.9
1420.25406	108.0
1420.26187	108.4
1420.26969	108.2
1420.27750	108.6
1420.28531	108.7
1420.29312	109.4
1420.30094	109.5
1420.30875	110.1
1420.31656	110.6
1420.32437	111.0
1420.33219	110.7
1420.34000	111.5
1420.34781	112.3
1420.35562	112.2
1420.36344	112.1
1420.37125	113.0
1420.37906	113.4
1420.38687	113.9
1420.39469	113.6
1420.40250	114.2
1420.41031	114.5
1420.41812	115.2
1420.42594	115.4
1420.43375	116.9
1420.44156	116.9
1420.44937	117.9
1420.45719	118.3
1420.46500	119.1
1420.47281	119.6
1420.48062	120.2
1420.48844	120.4
1420.49625	121.2
1420.50406	121.6
1420.51187	122.0
1420.51969	121.6
1420.52750	121.1
1420.53531	120.7
1420.54312	120.4
1420.55094	120.7
1420.55875	120.9
1420.56656	120.7
1420.57437	121.1
1420.58219	120.8
1420.59000	119.9
1420.59781	118.3
1420.60562	116.2
1420.61344	114.9
1420.62125	113.6
1420.62906	112.7
1420.63687	112.6
1420.64469	112.5
1420.65250	112.8
1420.66031	111.8
1420.66812	111.4
1420.67594	111.6
1420.68375	112.0
1420.69156	111.7
1420.69937	111.5
1420.70719	111.3
1420.71500	111.1
1420.72281	110.4
1420.73062	110.0
1420.73844	109.9
1420.74625	109.5
1420.75406	108.4
1420.76187	108.3
1420.76969	108.5
1420.77750	107.6
1420.78531	107.9
1420.79312	107.1
1420.80094	107.4
1420.80875	106.7
1420.81656	106.5
1420.82437	106.5
1420.83219	106.4
1420.84000	106.6
1420.84781	106.6
1420.85562	106.6
1420.86344	106.5
1420.87125	106.2
1420.87906	106.2
1420.88687	106.1
1420.89469	105.7
1420.90250	106.4
1420.91031	106.5
1420.91812	106.2
1420.92594	105.9
1420.93375	106.4
1420.94156	71.9
1420.94937	51.2
1420.95719	32.1
1420.96500	17.2
1420.97281	7.6
1420.98062	2.4
1420.98844	0.2
% stopping recording
% last line
