% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 25 : record g30.rad 0
% average of 50 scans
%2017 128 08 22 35 176.7 45.0 0.0 0.0 30.8 -1.5 1419.84 0.00781250 4 148
%freq	signal
1420.55875	118.1
1420.56656	117.3
1420.57437	116.9
1420.58219	116.6
1420.59000	116.6
1420.59781	116.7
1420.60562	117.4
1420.61344	116.5
1420.62125	114.2
1420.62906	111.9
1420.63687	110.4
1420.64469	109.3
1420.65250	109.0
1420.66031	108.4
1420.66812	108.6
1420.67594	108.7
1420.68375	108.9
1420.69156	108.8
1420.69937	108.9
1420.70719	109.3
1420.71500	109.3
1420.72281	109.5
1420.73062	109.9
1420.73844	109.3
1420.74625	109.0
1420.75406	109.4
1420.76187	110.0
1420.76969	109.7
1420.77750	109.8
1420.78531	110.1
1420.79312	110.1
1420.80094	110.0
1420.80875	109.4
1420.81656	109.5
1420.82437	108.9
1420.83219	108.2
1420.84000	108.6
1420.84781	108.0
1420.85562	107.7
1420.86344	107.5
1420.87125	106.9
1420.87906	106.8
1420.88687	106.4
1420.89469	106.4
1420.90250	106.1
1420.91031	105.6
1420.91812	106.2
1420.92594	105.7
1420.93375	105.7
1420.94156	71.8
1420.94937	51.7
1420.95719	32.7
1420.96500	18.1
1420.97281	8.5
1420.98062	3.4
1420.98844	1.3
% Each line is the average of 50 scans
% srt.cmd: line 26 : repeat 50
% average of 50 scans
%2017 128 08 28 51 178.8 45.0 0.0 0.0 30.8 -1.6 1419.84 0.00781250 4 148
%freq	signal
1419.84000	4.1
1419.84781	4.6
1419.85562	6.6
1419.86344	11.4
1419.87125	20.4
1419.87906	34.2
1419.88687	54.7
1419.89469	72.9
1419.90250	102.7
1419.91031	102.9
1419.91812	103.2
1419.92594	103.1
1419.93375	103.0
1419.94156	102.9
1419.94937	102.9
1419.95719	103.2
1419.96500	103.3
1419.97281	103.2
1419.98062	103.5
1419.98844	104.0
1419.99625	105.6
1420.00406	104.6
1420.01187	115.1
1420.01969	104.1
1420.02750	104.2
1420.03531	104.7
1420.04312	104.4
1420.05094	104.5
1420.05875	105.2
1420.06656	105.8
1420.07437	106.2
1420.08219	106.3
1420.09000	107.0
1420.09781	107.4
1420.10562	108.0
1420.11344	108.4
1420.12125	109.3
1420.12906	109.3
1420.13687	109.4
1420.14469	109.7
1420.15250	110.1
1420.16031	109.7
1420.16812	110.1
1420.17594	110.2
1420.18375	109.7
1420.19156	110.4
1420.19937	110.3
1420.20719	110.9
1420.21500	110.9
1420.22281	110.9
1420.23062	110.2
1420.23844	110.6
1420.24625	110.7
1420.25406	110.5
1420.26187	110.5
1420.26969	109.9
1420.27750	110.6
1420.28531	110.6
1420.29312	110.2
1420.30094	110.0
1420.30875	110.7
1420.31656	110.3
1420.32437	111.0
1420.33219	111.3
1420.34000	111.0
1420.34781	111.4
1420.35562	112.2
1420.36344	111.9
1420.37125	112.9
1420.37906	113.5
1420.38687	113.2
1420.39469	113.6
1420.40250	113.1
1420.41031	112.4
1420.41812	113.8
1420.42594	112.8
1420.43375	112.9
1420.44156	112.8
1420.44937	113.1
1420.45719	113.1
1420.46500	113.1
1420.47281	114.7
1420.48062	115.0
1420.48844	114.9
1420.49625	115.9
1420.50406	116.0
1420.51187	116.6
1420.51969	116.7
1420.52750	116.4
1420.53531	117.3
1420.54312	117.9
1420.55094	118.4
1420.55875	118.7
1420.56656	117.5
1420.57437	116.4
1420.58219	116.8
1420.59000	116.8
1420.59781	116.9
1420.60562	117.1
1420.61344	116.6
1420.62125	114.3
1420.62906	111.8
1420.63687	109.8
1420.64469	108.8
1420.65250	108.7
1420.66031	108.6
1420.66812	108.7
1420.67594	108.8
1420.68375	108.9
1420.69156	108.9
1420.69937	108.9
1420.70719	108.6
1420.71500	108.8
1420.72281	109.0
1420.73062	109.0
1420.73844	109.0
1420.74625	109.4
1420.75406	109.2
1420.76187	109.6
1420.76969	109.7
1420.77750	109.8
1420.78531	110.2
1420.79312	109.6
1420.80094	109.5
1420.80875	109.4
1420.81656	108.7
1420.82437	109.3
1420.83219	108.3
1420.84000	108.2
1420.84781	107.9
1420.85562	107.6
1420.86344	107.4
1420.87125	106.9
1420.87906	106.6
1420.88687	106.4
1420.89469	106.5
1420.90250	106.2
1420.91031	105.9
1420.91812	105.8
1420.92594	105.4
1420.93375	105.9
1420.94156	71.6
1420.94937	51.5
1420.95719	32.6
1420.96500	18.0
1420.97281	8.4
1420.98062	3.3
1420.98844	1.1
% stopping recording
% last line
