% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 1 : record sun_info_14 /Start recording, output filename is optional
%2017 124 18 22 42 2.0 -1.0 0.0 0.0 73.0 45.3 1419.75 0.00781250 1 64
%freq	signal
1419.36188	5218.4
1419.36969	5202.2
1419.37750	4994.1
1419.38531	5253.7
1419.39313	5270.1
1419.40094	5110.8
1419.40875	5061.5
1419.41656	5219.5
1419.42438	5241.5
1419.43219	5308.8
1419.44000	5062.2
1419.44781	5210.4
1419.45563	5281.3
1419.46344	5311.7
1419.47125	5216.1
1419.47906	5155.9
1419.48688	5152.4
1419.49469	5263.5
1419.50250	5210.4
1419.51031	5372.2
1419.51813	5164.1
1419.52594	5279.2
1419.53375	5167.8
1419.54156	3535.5
1419.54938	2526.5
1419.55719	1585.5
1419.56500	902.5
1419.57281	437.5
1419.58063	181.5
1419.58844	72.5
% tsys   106 calcons2.094E-2 trecvr   86 tload  115 tspill   20
% Roll-off = 12 channels.
%2017 124 18 26 33 200.0 45.1 0.0 0.0 186.6 -42.3 1418.44 0.00781250 4 148
%freq	signal
1418.44000	2.1
1418.44781	2.6
1418.45563	4.6
1418.46344	9.5
1418.47125	18.4
1418.47906	32.6
1418.48688	51.3
1418.49469	68.6
1418.50250	98.2
1418.51031	99.0
1418.51813	102.7
1418.52594	103.2
1418.53375	103.5
1418.54156	100.1
1418.54938	101.3
1418.55719	102.8
1418.56500	99.1
1418.57281	101.8
1418.58063	100.5
1418.58844	99.1
1418.59625	99.4
1418.60406	100.6
1418.61188	103.1
1418.61969	99.7
1418.62750	101.3
1418.63531	103.6
1418.64313	102.1
1418.65094	101.9
1418.65875	99.5
1418.66656	101.7
1418.67438	100.1
1418.68219	100.6
1418.69000	99.7
1418.69781	103.2
1418.70563	105.0
1418.71344	103.4
1418.72125	100.7
1418.72906	104.5
1418.73688	100.5
1418.74469	100.6
1418.75250	98.9
1418.76031	104.7
1418.76813	105.1
1418.77594	105.0
1418.78375	103.9
1418.79156	104.2
1418.79938	104.7
1418.80719	103.0
1418.81500	99.8
1418.82281	103.0
1418.83063	103.5
1418.83844	102.6
1418.84625	101.0
1418.85406	103.1
1418.86188	102.4
1418.86969	102.3
1418.87750	107.7
1418.88531	105.1
1418.89313	105.7
1418.90094	105.5
1418.90875	104.7
1418.91656	103.9
1418.92438	104.6
1418.93219	102.7
1418.94000	102.7
1418.94781	102.2
1418.95563	107.7
1418.96344	104.4
1418.97125	107.3
1418.97906	103.7
1418.98688	105.9
1418.99469	111.9
1419.00250	106.0
1419.01031	104.6
1419.01813	107.2
1419.02594	109.0
1419.03375	104.4
1419.04156	107.1
1419.04938	107.0
1419.05719	107.5
1419.06500	106.7
1419.07281	107.3
1419.08063	108.7
1419.08844	105.5
1419.09625	103.6
1419.10406	105.3
1419.11188	105.9
1419.11969	104.9
1419.12750	109.1
1419.13531	106.4
1419.14313	107.0
1419.15094	107.1
1419.15875	103.7
1419.16656	107.3
1419.17438	108.6
1419.18219	106.3
1419.19000	106.8
1419.19781	109.9
1419.20563	110.3
1419.21344	109.8
1419.22125	105.6
1419.22906	106.1
1419.23688	108.8
1419.24469	106.7
1419.25250	106.8
1419.26031	107.6
1419.26813	107.0
1419.27594	105.9
1419.28375	108.6
1419.29156	106.7
1419.29938	107.5
1419.30719	109.3
1419.31500	105.9
1419.32281	115.1
1419.33063	110.2
1419.33844	107.3
1419.34625	106.5
1419.35406	108.8
1419.36188	110.4
1419.36969	108.8
1419.37750	107.8
1419.38531	108.2
1419.39313	109.0
1419.40094	107.3
1419.40875	109.8
1419.41656	109.2
1419.42438	108.1
1419.43219	109.2
1419.44000	110.6
1419.44781	108.2
1419.45563	108.6
1419.46344	107.3
1419.47125	111.5
1419.47906	111.3
1419.48688	111.6
1419.49469	110.1
1419.50250	110.4
1419.51031	109.7
1419.51813	110.1
1419.52594	108.7
1419.53375	107.8
1419.54156	77.5
1419.54938	55.6
1419.55719	35.1
1419.56500	20.6
1419.57281	9.7
1419.58063	4.7
1419.58844	2.5
% srt.cmd: line 5 : Sun /source command
%2017 124 18 27 17 228.9 55.2 0.0 0.0 159.6 -38.4 1418.44 0.00781250 4 148
%freq	signal
1418.44000	3.6
1418.44781	4.7
1418.45563	9.0
1418.46344	19.1
1418.47125	38.2
1418.47906	66.9
1418.48688	106.0
1418.49469	143.6
1418.50250	199.6
1418.51031	213.0
1418.51813	201.7
1418.52594	207.6
1418.53375	209.1
1418.54156	213.5
1418.54938	207.1
1418.55719	209.3
1418.56500	213.8
1418.57281	206.3
1418.58063	207.8
1418.58844	201.9
1418.59625	206.8
1418.60406	211.7
1418.61188	212.0
1418.61969	206.9
1418.62750	206.3
1418.63531	210.5
1418.64313	209.7
1418.65094	203.4
1418.65875	202.6
1418.66656	213.1
1418.67438	211.4
1418.68219	210.2
1418.69000	212.9
