% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 17 : record g20.rad 0
% average of 50 scans
%2017 128 07 32 12 167.6 35.2 0.0 0.0 20.7 -1.5 1419.84 0.00781250 4 148
%freq	signal
1420.19937	107.9
1420.20719	108.5
1420.21500	108.9
1420.22281	108.5
1420.23062	109.0
1420.23844	109.0
1420.24625	108.9
1420.25406	108.9
1420.26187	109.3
1420.26969	109.7
1420.27750	109.1
1420.28531	110.2
1420.29312	110.1
1420.30094	110.2
1420.30875	111.1
1420.31656	111.0
1420.32437	111.5
1420.33219	112.0
1420.34000	111.7
1420.34781	112.7
1420.35562	112.3
1420.36344	112.7
1420.37125	112.8
1420.37906	113.3
1420.38687	114.0
1420.39469	113.6
1420.40250	113.9
1420.41031	114.1
1420.41812	113.8
1420.42594	114.9
1420.43375	114.5
1420.44156	114.7
1420.44937	114.9
1420.45719	115.1
1420.46500	115.9
1420.47281	116.1
1420.48062	116.7
1420.48844	117.3
1420.49625	118.0
1420.50406	118.2
1420.51187	118.3
1420.51969	118.5
1420.52750	118.2
1420.53531	118.4
1420.54312	118.3
1420.55094	118.7
1420.55875	118.3
1420.56656	119.2
1420.57437	119.0
1420.58219	119.4
1420.59000	120.4
1420.59781	120.5
1420.60562	119.1
1420.61344	117.2
1420.62125	114.9
1420.62906	113.1
1420.63687	112.6
1420.64469	112.1
1420.65250	111.5
1420.66031	111.5
1420.66812	111.3
1420.67594	111.3
1420.68375	111.3
1420.69156	111.5
1420.69937	111.4
1420.70719	110.9
1420.71500	111.4
1420.72281	111.2
1420.73062	110.9
1420.73844	111.0
1420.74625	110.9
1420.75406	110.7
1420.76187	111.1
1420.76969	110.3
1420.77750	110.0
1420.78531	109.5
1420.79312	109.3
1420.80094	108.7
1420.80875	108.0
1420.81656	108.2
1420.82437	107.9
1420.83219	107.7
1420.84000	107.1
1420.84781	107.6
1420.85562	107.2
1420.86344	107.5
1420.87125	106.9
1420.87906	107.0
1420.88687	107.4
1420.89469	106.8
1420.90250	107.6
1420.91031	106.9
1420.91812	107.2
1420.92594	107.0
1420.93375	106.8
1420.94156	72.8
1420.94937	52.4
1420.95719	33.2
1420.96500	18.5
1420.97281	8.9
1420.98062	3.7
1420.98844	1.5
% stopping recording
% last line
