% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 5 scans
% starting recording v>=2.00
% srt.cmd: line 7 : record g180.rad 	
% average of 5 scans
% average of 1 scans
%2017 123 01 57 23 293.7 17.3 0.0 0.0 180.2 0.3 1419.84 0.00781250 4 148
%freq,signal
1420.559,112.10
1420.567,112.90
1420.574,111.40
1420.582,112.30
1420.590,111.70
1420.598,110.90
1420.606,112.70
1420.613,112.70
1420.621,113.20
1420.629,112.70
1420.637,112.70
1420.645,111.90
1420.652,112.50
1420.660,112.30
1420.668,112.90
1420.676,112.70
1420.684,109.90
1420.692,112.70
1420.699,111.40
1420.707,113.30
1420.715,112.10
1420.723,113.30
1420.731,112.40
1420.738,112.40
1420.746,114.10
1420.754,112.70
1420.762,112.60
1420.770,112.10
1420.777,111.00
1420.785,111.80
1420.793,112.90
1420.801,111.80
1420.809,111.10
1420.817,113.30
1420.824,113.40
1420.832,112.50
1420.840,111.70
1420.848,113.30
1420.856,112.50
1420.863,113.80
1420.871,112.10
1420.879,112.70
1420.887,112.90
1420.895,112.20
1420.902,112.00
1420.910,113.50
1420.918,112.80
1420.926,113.60
1420.934,112.80
1420.942,77.00
1420.949,54.70
1420.957,35.80
1420.965,20.00
1420.973,9.80
1420.981,4.50
1420.988,2.20
% Each line is the average of 5 scans
% srt.cmd: line 8 : repeat 5
% average of 5 scans
% average of 1 scans
%2017 123 01 58 03 293.7 17.2 0.0 0.0 180.2 0.3 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.60
1419.848,4.10
1419.856,6.20
1419.863,11.20
1419.871,21.20
1419.879,35.60
1419.887,56.80
1419.895,76.60
1419.902,108.80
1419.910,110.10
1419.918,107.90
1419.926,108.10
1419.934,109.10
1419.942,107.30
1419.949,109.10
1419.957,107.10
1419.965,108.10
1419.973,109.00
1419.981,107.90
1419.988,109.50
1419.996,110.50
1420.004,109.60
1420.012,109.70
1420.020,109.10
1420.027,109.00
1420.035,109.30
1420.043,109.80
1420.051,109.90
1420.059,109.00
1420.067,110.30
1420.074,108.50
1420.082,108.20
1420.090,110.50
1420.098,110.30
1420.106,109.80
1420.113,110.70
1420.121,110.80
1420.129,110.10
1420.137,110.00
1420.145,109.20
1420.152,110.60
1420.160,110.50
1420.168,110.80
1420.176,110.50
1420.184,109.90
1420.192,112.90
1420.199,113.70
1420.207,114.80
1420.215,115.70
1420.223,121.10
1420.231,123.10
1420.238,123.40
1420.246,126.80
1420.254,127.20
1420.262,126.80
1420.270,128.20
1420.277,128.60
1420.285,127.60
1420.293,126.70
1420.301,125.10
1420.309,122.80
1420.317,123.60
1420.324,121.30
1420.332,120.70
1420.340,118.70
1420.348,118.60
1420.356,118.10
1420.363,117.40
1420.371,116.90
1420.379,116.60
1420.387,114.90
1420.395,112.00
1420.402,113.10
1420.410,113.30
1420.418,111.70
1420.426,112.70
1420.434,113.40
1420.442,112.00
1420.449,112.00
1420.457,111.10
1420.465,112.60
1420.473,113.60
1420.481,112.50
1420.488,110.90
1420.496,111.20
1420.504,112.50
1420.512,112.90
1420.520,110.30
1420.527,112.30
1420.535,110.90
1420.543,112.40
1420.551,112.80
1420.559,111.20
1420.567,111.90
1420.574,112.30
1420.582,112.20
1420.590,112.20
1420.598,113.80
1420.606,112.40
1420.613,112.80
1420.621,113.10
1420.629,113.70
1420.637,112.30
1420.645,112.70
1420.652,115.00
1420.660,113.40
1420.668,113.00
1420.676,113.30
1420.684,113.30
1420.692,113.70
1420.699,114.10
1420.707,113.40
1420.715,113.00
1420.723,114.60
1420.731,112.70
1420.738,112.90
1420.746,115.20
1420.754,112.50
1420.762,112.50
1420.770,114.30
1420.777,114.90
1420.785,112.90
1420.793,114.60
1420.801,113.00
1420.809,113.00
1420.817,114.80
1420.824,114.00
1420.832,113.00
1420.840,113.60
1420.848,115.40
1420.856,114.30
1420.863,114.30
1420.871,114.20
1420.879,113.80
1420.887,112.50
1420.895,113.60
1420.902,113.50
1420.910,113.90
1420.918,113.70
1420.926,112.90
1420.934,113.90
1420.942,77.70
1420.949,56.50
1420.957,36.40
1420.965,20.90
1420.973,10.80
1420.981,5.30
1420.988,3.00
% srt.cmd: line 9 :60
% average of 5 scans
% average of 1 scans
%2017 123 01 58 42 293.9 17.0 0.0 0.0 180.1 0.2 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.30
1419.848,3.80
1419.856,5.90
1419.863,11.10
1419.871,20.60
1419.879,35.70
1419.887,55.90
1419.895,76.00
1419.902,108.50
1419.910,107.50
1419.918,108.20
1419.926,107.60
1419.934,109.00
1419.942,108.90
1419.949,108.50
1419.957,109.00
1419.965,108.30
1419.973,109.90
1419.981,108.60
1419.988,108.10
1419.996,109.50
1420.004,110.50
1420.012,107.50
1420.020,108.40
1420.027,109.10
1420.035,110.50
1420.043,109.70
1420.051,109.00
1420.059,109.00
1420.067,108.60
1420.074,109.10
1420.082,110.20
1420.090,108.80
1420.098,109.00
1420.106,109.70
1420.113,110.20
1420.121,110.10
1420.129,110.60
1420.137,110.00
1420.145,110.00
1420.152,111.10
1420.160,111.30
1420.168,110.00
1420.176,111.10
1420.184,111.90
1420.192,112.50
1420.199,115.00
1420.207,115.20
1420.215,119.40
1420.223,120.50
1420.231,121.30
1420.238,123.80
1420.246,125.00
1420.254,126.90
1420.262,126.40
1420.270,126.90
1420.277,129.20
1420.285,128.00
1420.293,126.70
1420.301,125.40
1420.309,124.90
1420.317,123.70
1420.324,121.40
1420.332,121.70
1420.340,120.20
1420.348,120.60
1420.356,120.00
1420.363,117.50
1420.371,116.00
1420.379,115.30
1420.387,115.30
1420.395,112.80
1420.402,113.90
1420.410,113.50
1420.418,112.00
1420.426,111.70
1420.434,113.40
1420.442,112.40
1420.449,112.00
1420.457,110.70
1420.465,112.10
1420.473,112.60
1420.481,113.10
1420.488,112.40
1420.496,112.70
1420.504,111.60
1420.512,110.60
1420.520,111.80
1420.527,110.90
1420.535,111.50
1420.543,110.50
1420.551,113.50
1420.559,111.10
1420.567,110.90
1420.574,112.50
1420.582,110.90
1420.590,112.20
1420.598,113.70
1420.606,112.60
1420.613,113.00
1420.621,112.40
1420.629,111.20
1420.637,111.90
1420.645,112.60
1420.652,111.70
1420.660,113.60
1420.668,112.20
1420.676,112.20
1420.684,111.40
1420.692,112.70
1420.699,111.60
1420.707,112.90
1420.715,111.50
1420.723,112.40
1420.731,113.00
1420.738,112.70
1420.746,112.80
1420.754,112.40
1420.762,112.20
1420.770,114.20
1420.777,112.90
1420.785,112.40
1420.793,112.70
1420.801,112.00
1420.809,112.70
1420.817,112.70
1420.824,112.90
1420.832,113.20
1420.840,113.00
1420.848,113.40
1420.856,112.50
1420.863,115.60
1420.871,112.60
1420.879,112.70
1420.887,112.90
1420.895,113.50
1420.902,113.70
1420.910,112.20
1420.918,112.90
1420.926,112.40
1420.934,113.50
1420.942,76.80
1420.949,55.30
1420.957,35.90
1420.965,19.90
1420.973,9.60
1420.981,4.20
1420.988,1.90
% average of 5 scans
% average of 1 scans
%2017 123 01 59 21 293.9 16.9 0.0 0.0 180.2 0.2 1419.84 0.00781250 4 148
%freq,signal
1419.840,1.80
1419.848,2.30
1419.856,4.40
1419.863,9.80
1419.871,19.20
1419.879,33.90
1419.887,54.30
1419.895,74.60
1419.902,106.90
1419.910,107.00
1419.918,107.50
1419.926,106.00
1419.934,107.80
1419.942,106.80
1419.949,107.00
1419.957,106.60
1419.965,108.20
1419.973,107.70
1419.981,107.60
1419.988,107.00
1419.996,109.00
1420.004,108.10
1420.012,110.00
1420.020,107.40
1420.027,108.00
1420.035,108.10
1420.043,109.90
1420.051,107.20
1420.059,108.70
1420.067,107.70
1420.074,107.30
1420.082,107.30
1420.090,106.90
1420.098,107.90
1420.106,108.70
1420.113,108.60
1420.121,108.80
1420.129,108.20
1420.137,108.50
1420.145,108.90
1420.152,109.40
1420.160,108.80
1420.168,108.20
1420.176,109.10
1420.184,111.20
1420.192,113.60
1420.199,114.30
1420.207,114.70
1420.215,117.60
1420.223,120.00
1420.231,122.10
1420.238,123.90
1420.246,124.10
1420.254,124.60
1420.262,125.50
1420.270,126.80
1420.277,126.70
1420.285,126.80
1420.293,127.20
1420.301,124.60
1420.309,126.40
1420.317,124.40
1420.324,121.10
1420.332,120.40
1420.340,121.20
1420.348,118.50
1420.356,118.10
1420.363,115.00
1420.371,115.80
1420.379,113.40
1420.387,113.20
1420.395,113.70
1420.402,112.10
1420.410,112.80
1420.418,113.50
1420.426,113.10
1420.434,113.00
1420.442,113.00
1420.449,112.70
1420.457,112.60
1420.465,112.20
1420.473,112.40
1420.481,112.30
1420.488,111.30
1420.496,112.60
1420.504,111.70
1420.512,113.40
1420.520,112.10
1420.527,111.50
1420.535,112.70
1420.543,112.00
1420.551,111.60
1420.559,111.70
1420.567,112.10
1420.574,112.80
1420.582,112.60
1420.590,113.00
1420.598,113.10
1420.606,112.10
1420.613,111.80
1420.621,112.10
1420.629,113.30
1420.637,114.50
1420.645,112.90
1420.652,113.10
1420.660,112.30
1420.668,114.40
1420.676,112.90
1420.684,113.40
1420.692,111.90
1420.699,112.50
1420.707,112.40
1420.715,113.60
1420.723,113.70
1420.731,113.40
1420.738,114.00
1420.746,112.20
1420.754,114.20
1420.762,112.70
1420.770,111.90
1420.777,112.30
1420.785,113.00
1420.793,113.00
1420.801,112.50
1420.809,114.00
1420.817,113.20
1420.824,114.00
1420.832,114.20
1420.840,112.80
1420.848,113.60
1420.856,113.10
1420.863,113.50
1420.871,112.60
1420.879,113.70
1420.887,113.70
1420.895,112.80
1420.902,112.60
1420.910,113.60
1420.918,112.90
1420.926,111.80
1420.934,112.80
1420.942,77.70
1420.949,55.10
1420.957,36.20
1420.965,20.10
1420.973,10.00
1420.981,4.60
1420.988,2.20
% stopping recording
% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 6 : record g180.rad 	
% average of 1 scans
%2017 129 16 39 32 99.3 55.0 0.0 0.0 180.2 0.2 1419.84 0.00781250 4 148
%freq,signal
1419.840,1.10
1419.848,1.50
1419.856,3.50
1419.863,7.90
1419.871,16.50
1419.879,29.70
1419.887,48.40
1419.895,64.30
1419.902,94.30
1419.910,97.20
1419.918,94.90
1419.926,94.60
1419.934,95.40
1419.942,94.50
1419.949,97.80
1419.957,94.90
1419.965,93.40
1419.973,95.20
1419.981,94.70
1419.988,94.90
1419.996,97.50
1420.004,94.70
1420.012,107.30
1420.020,91.10
1420.027,96.40
1420.035,95.30
1420.043,94.50
1420.051,93.10
1420.059,95.70
1420.067,95.20
1420.074,94.80
1420.082,95.00
1420.090,96.20
1420.098,95.70
1420.106,93.60
1420.113,94.90
1420.121,98.20
1420.129,97.20
1420.137,93.20
1420.145,97.70
1420.152,98.30
1420.160,98.40
1420.168,96.00
1420.176,94.90
1420.184,96.20
1420.192,97.40
1420.199,98.10
1420.207,100.90
1420.215,100.00
1420.223,102.10
1420.231,103.00
1420.238,106.70
1420.246,107.80
1420.254,110.90
1420.262,113.80
1420.270,111.70
1420.277,115.00
1420.285,117.90
1420.293,118.00
1420.301,118.20
1420.309,116.60
1420.317,117.40
1420.324,113.80
1420.332,112.20
1420.340,114.70
1420.348,114.20
1420.356,111.30
1420.363,110.20
1420.371,107.00
1420.379,109.70
1420.387,105.90
1420.395,105.30
1420.402,104.30
1420.410,105.10
1420.418,100.40
1420.426,103.00
1420.434,100.30
1420.442,100.40
1420.449,101.90
1420.457,100.60
1420.465,101.00
1420.473,103.70
1420.481,99.60
1420.488,102.20
1420.496,96.30
1420.504,102.20
1420.512,98.90
1420.520,99.00
1420.527,101.90
1420.535,101.90
1420.543,99.70
1420.551,100.30
1420.559,102.00
1420.567,100.20
1420.574,97.70
1420.582,102.50
1420.590,100.80
1420.598,96.00
1420.606,96.00
1420.613,97.90
1420.621,94.60
1420.629,96.20
1420.637,97.20
1420.645,99.40
1420.652,95.60
1420.660,98.30
1420.668,97.50
1420.676,97.30
1420.684,98.60
1420.692,96.70
1420.699,97.40
1420.707,97.20
1420.715,98.10
1420.723,96.00
1420.731,96.90
1420.738,94.90
1420.746,97.80
1420.754,97.00
1420.762,100.30
1420.770,99.30
1420.777,98.50
1420.785,98.80
1420.793,100.90
1420.801,97.50
1420.809,99.80
1420.817,97.90
1420.824,96.70
1420.832,95.60
1420.840,99.60
1420.848,96.10
1420.856,98.60
1420.863,99.10
1420.871,93.90
1420.879,99.50
1420.887,97.30
1420.895,96.10
1420.902,99.60
1420.910,94.10
1420.918,98.80
1420.926,98.20
1420.934,99.40
1420.942,64.40
1420.949,45.80
1420.957,29.20
1420.965,14.70
1420.973,5.60
1420.981,0.70
1420.988,-1.50
% Each line is the average of 50 scans
% srt.cmd: line 7 : repeat 50
% average of 50 scans
% average of 1 scans
%2017 129 16 45 46 99.3 55.2 0.0 0.0 180.7 1.3 1419.84 0.00781250 4 148
%freq,signal
1419.840,2.90
1419.848,3.40
1419.856,5.30
1419.863,9.80
1419.871,18.40
1419.879,31.50
1419.887,50.80
1419.895,67.90
1419.902,97.10
1419.910,96.80
1419.918,96.80
1419.926,96.90
1419.934,96.70
1419.942,96.80
1419.949,97.40
1419.957,97.00
1419.965,97.10
1419.973,97.00
1419.981,97.40
1419.988,98.60
1419.996,98.60
1420.004,97.60
1420.012,106.50
1420.020,97.90
1420.027,97.50
1420.035,97.80
1420.043,97.80
1420.051,97.90
1420.059,97.50
1420.067,97.70
1420.074,97.80
1420.082,97.90
1420.090,97.90
1420.098,97.90
1420.106,98.10
1420.113,98.30
1420.121,97.80
1420.129,98.70
1420.137,98.70
1420.145,98.80
1420.152,98.60
1420.160,98.30
1420.168,98.70
1420.176,98.80
1420.184,99.10
1420.192,99.60
1420.199,100.20
1420.207,101.20
1420.215,103.10
1420.223,104.10
1420.231,106.40
1420.238,109.20
1420.246,112.00
1420.254,113.70
1420.262,114.80
1420.270,115.30
1420.277,116.50
1420.285,117.50
1420.293,118.00
1420.301,117.70
1420.309,117.00
1420.317,117.00
1420.324,115.20
1420.332,114.20
1420.340,113.00
1420.348,112.10
1420.356,110.00
1420.363,109.30
1420.371,108.40
1420.379,107.70
1420.387,106.70
1420.395,105.40
1420.402,104.00
1420.410,102.90
1420.418,102.30
1420.426,102.20
1420.434,101.90
1420.442,101.80
1420.449,101.60
1420.457,101.00
1420.465,101.60
1420.473,101.20
1420.481,100.60
1420.488,101.20
1420.496,100.60
1420.504,100.40
1420.512,100.60
1420.520,100.50
1420.527,100.30
1420.535,100.60
1420.543,100.40
1420.551,100.50
1420.559,100.80
1420.567,100.20
1420.574,100.30
1420.582,100.30
1420.590,100.70
1420.598,100.40
1420.606,100.40
1420.613,100.60
1420.621,100.20
1420.629,100.10
1420.637,100.50
1420.645,100.10
1420.652,100.50
1420.660,100.40
1420.668,100.60
1420.676,100.40
1420.684,100.40
1420.692,100.40
1420.699,100.70
1420.707,100.60
1420.715,100.30
1420.723,100.80
1420.731,101.20
1420.738,101.00
1420.746,100.60
1420.754,101.30
1420.762,100.70
1420.770,100.80
1420.777,101.10
1420.785,100.90
1420.793,101.00
1420.801,101.20
1420.809,100.70
1420.817,101.00
1420.824,101.10
1420.832,101.00
1420.840,101.30
1420.848,101.00
1420.856,100.80
1420.863,101.20
1420.871,100.70
1420.879,101.20
1420.887,100.70
1420.895,101.00
1420.902,101.00
1420.910,100.90
1420.918,101.50
1420.926,100.60
1420.934,100.90
1420.942,69.00
1420.949,49.40
1420.957,31.30
1420.965,17.40
1420.973,8.20
1420.981,3.30
1420.988,1.30
% stopping recording
% last line
