% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 10 : record g145.rad 	
% average of 50 scans
% average of 1 scans
%2017 129 13 42 01 49.8 53.0 0.0 0.0 145.8 0.6 1419.84 0.00781250 4 148
%freq,signal
1420.762,110.90
1420.770,111.20
1420.777,111.00
1420.785,110.70
1420.793,110.30
1420.801,109.70
1420.809,109.30
1420.817,109.70
1420.824,109.00
1420.832,109.00
1420.840,109.10
1420.848,109.00
1420.856,108.80
1420.863,108.70
1420.871,108.40
1420.879,108.50
1420.887,109.00
1420.895,107.90
1420.902,108.60
1420.910,108.30
1420.918,108.20
1420.926,107.90
1420.934,108.50
1420.942,73.10
1420.949,52.70
1420.957,33.20
1420.965,18.10
1420.973,8.30
1420.981,3.00
1420.988,0.80
% stopping recording
% last line
